TIME STAMP,GPU UTIL,GPU SCLK,GPU BRD PWR,GPU TEMP,GPU HOTSPOT TEMP,GPU FAN,GPU VOLTAGE,GPU MEM UTIL,GPU MCLK,GPU MEM TEMP,CPU UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER,CPU EDC,CPU TDC,SYSTEM MEM UTIL
N/A,92.88,3069.87,244.74,61.58,77.29,1071.12,1088.98,8226.13,2505.00,80.45,45.99,4.14,1.11,65.21,36.36,52.24,32.99,13.47
2026-03-22 11:45:26.428,5.000,932.000,49,54.000,55.000,0.000,548.000,1479.000,2505.000,60.000,10.25,1.222,1.139,45.065,9.812,24.000,8.522,7.50
2026-03-22 11:45:27.443,6.000,1054.000,50,53.000,55.000,0.000,675.000,1479.000,2505.000,60.000,5.27,2.720,1.136,50.303,15.393,38.250,13.574,7.50
2026-03-22 11:45:28.468,7.000,976.000,50,54.000,55.000,0.000,678.000,1479.000,2505.000,60.000,8.01,1.776,1.137,46.105,11.236,26.500,9.854,7.42
2026-03-22 11:45:29.459,6.000,1055.000,50,53.000,55.000,0.000,675.000,1464.000,2505.000,60.000,9.44,3.115,1.121,51.021,12.964,50.000,11.480,7.41
2026-03-22 11:45:30.458,6.000,1015.000,50,53.000,55.000,0.000,677.000,1464.000,2505.000,60.000,10.01,4.209,1.127,54.553,12.151,33.250,10.786,7.41
2026-03-22 11:45:31.458,6.000,1015.000,50,53.000,55.000,0.000,672.000,1464.000,2505.000,60.000,11.48,3.968,1.120,53.360,13.918,29.250,12.400,7.40
2026-03-22 11:45:32.497,8.000,1130.000,55,54.000,55.000,0.000,575.000,1476.000,2505.000,60.000,13.01,4.077,1.120,58.873,14.362,27.750,12.799,7.57
2026-03-22 11:45:33.475,7.000,1517.000,53,54.000,55.000,0.000,739.000,1441.000,2505.000,60.000,13.33,3.607,1.119,54.587,14.635,39.000,13.092,7.56
2026-03-22 11:45:34.507,17.000,1610.000,53,54.000,55.000,0.000,728.000,1505.000,2505.000,60.000,12.47,3.861,1.120,54.658,16.238,32.750,14.484,7.59
2026-03-22 11:45:35.505,5.000,1639.000,52,54.000,55.000,0.000,724.000,1505.000,2505.000,60.000,9.96,4.040,1.124,53.627,15.564,30.250,13.829,7.56
2026-03-22 11:45:36.505,5.000,1640.000,52,54.000,55.000,0.000,724.000,1505.000,2505.000,60.000,9.84,3.894,1.118,53.151,13.599,31.250,12.168,7.57
2026-03-22 11:45:37.506,5.000,1640.000,52,54.000,55.000,0.000,724.000,1506.000,2505.000,60.000,9.49,3.894,1.118,53.151,13.599,31.250,12.168,7.60
2026-03-22 11:45:38.505,5.000,1641.000,52,54.000,55.000,0.000,724.000,1506.000,2505.000,60.000,11.65,3.977,1.117,52.048,13.842,21.750,12.244,7.49
2026-03-22 11:45:39.506,5.000,1640.000,52,54.000,55.000,0.000,724.000,1506.000,2505.000,60.000,10.19,4.797,1.125,50.911,15.061,26.250,13.082,7.48
2026-03-22 11:45:40.521,5.000,1639.000,52,54.000,55.000,0.000,724.000,1506.000,2505.000,60.000,11.03,4.773,1.130,56.587,13.612,27.000,12.002,7.48
2026-03-22 11:45:41.537,5.000,1639.000,52,54.000,55.000,0.000,724.000,1506.000,2505.000,60.000,11.03,4.773,1.130,56.587,13.612,27.000,12.002,7.48
2026-03-22 11:45:42.537,5.000,1640.000,52,54.000,55.000,0.000,724.000,1506.000,2505.000,60.000,10.12,3.839,1.122,56.411,15.277,26.250,13.590,7.51
2026-03-22 11:45:43.537,8.000,1640.000,53,54.000,55.000,0.000,723.000,1624.000,2505.000,60.000,13.66,4.835,1.130,58.640,13.144,26.000,11.586,7.62
2026-03-22 11:45:44.537,7.000,1641.000,52,53.000,55.000,0.000,724.000,1624.000,2505.000,60.000,11.19,4.431,1.117,57.217,18.544,39.250,16.715,7.62
2026-03-22 11:45:45.538,7.000,1640.000,52,53.000,55.000,0.000,724.000,1636.000,2505.000,60.000,13.32,4.794,1.125,56.886,13.233,29.500,11.728,7.80
2026-03-22 11:45:46.537,8.000,1640.000,53,53.000,55.000,0.000,724.000,1647.000,2505.000,60.000,18.31,3.753,1.117,58.028,15.616,32.500,13.932,8.46
2026-03-22 11:45:47.553,16.000,1613.000,53,53.000,55.000,0.000,720.000,1957.000,2505.000,60.000,21.52,4.037,1.117,54.716,21.726,49.250,19.465,9.53
2026-03-22 11:45:48.553,20.000,1639.000,53,54.000,55.000,0.000,723.000,2258.000,2505.000,60.000,21.45,4.169,1.099,61.472,22.345,48.250,20.291,9.89
2026-03-22 11:45:49.552,23.000,2259.000,64,54.000,56.000,0.000,841.000,3602.000,2505.000,60.000,28.38,3.832,1.105,58.275,22.669,47.750,20.459,10.79
2026-03-22 11:45:50.553,8.000,1630.000,52,54.000,55.000,0.000,724.000,3992.000,2505.000,60.000,22.16,4.158,1.113,58.065,23.878,43.500,21.519,11.08
2026-03-22 11:45:51.555,14.000,2631.000,65,54.000,56.000,0.000,913.000,4533.000,2505.000,60.000,57.08,4.543,1.123,61.077,16.765,52.250,14.972,11.70
2026-03-22 11:45:52.569,6.000,2717.000,62,54.000,55.000,0.000,927.000,4631.000,2505.000,60.000,25.48,4.585,1.105,66.027,41.248,53.000,37.539,12.12
2026-03-22 11:45:53.570,60.000,2820.000,83,55.000,57.000,0.000,964.000,5324.000,2505.000,60.000,42.84,4.010,1.109,58.029,21.337,46.750,19.263,12.35
2026-03-22 11:45:54.584,93.000,3031.000,208,55.000,66.000,0.000,1047.000,6027.000,2505.000,62.000,49.66,4.275,1.114,61.870,31.285,52.750,28.282,12.45
2026-03-22 11:45:55.585,100.000,3011.000,316,58.000,79.000,0.000,1052.000,5992.000,2505.000,68.000,37.68,4.366,1.113,63.970,36.235,53.500,32.756,12.54
2026-03-22 11:45:56.601,100.000,3017.000,317,58.000,80.000,356.000,1052.000,5993.000,2505.000,70.000,37.92,4.366,1.113,63.970,36.235,53.500,32.756,12.30
2026-03-22 11:45:57.618,99.000,3015.000,310,59.000,80.000,537.000,1050.000,5994.000,2505.000,70.000,39.55,4.366,1.113,63.970,36.235,53.500,32.756,12.32
2026-03-22 11:45:58.615,100.000,3021.000,313,59.000,81.000,661.000,1039.000,6003.000,2505.000,72.000,34.57,4.392,1.117,64.319,39.439,53.250,34.167,12.33
2026-03-22 11:45:59.617,100.000,3021.000,313,59.000,81.000,661.000,1039.000,6003.000,2505.000,72.000,34.57,4.392,1.117,64.319,39.439,53.250,34.167,12.33
2026-03-22 11:46:00.617,100.000,2995.000,320,60.000,82.000,721.000,1044.000,6003.000,2505.000,74.000,31.19,3.777,1.136,55.062,32.309,52.250,27.827,12.32
2026-03-22 11:46:01.618,91.000,2914.000,273,60.000,78.000,721.000,1022.000,6006.000,2505.000,73.000,33.15,3.746,1.136,54.728,31.721,49.000,27.690,12.41
2026-03-22 11:46:02.617,100.000,3006.000,317,60.000,83.000,781.000,1048.000,6006.000,2505.000,74.000,30.69,3.930,1.139,54.438,27.862,44.750,24.489,12.41
2026-03-22 11:46:03.618,100.000,2970.000,308,61.000,83.000,781.000,1039.000,6008.000,2505.000,74.000,30.07,3.512,1.142,55.029,29.416,53.250,25.704,12.41
2026-03-22 11:46:04.614,100.000,2973.000,315,61.000,84.000,841.000,1033.000,6008.000,2505.000,76.000,30.35,3.848,1.143,57.282,30.425,52.250,26.625,12.41
2026-03-22 11:46:05.632,55.000,2808.000,152,60.000,68.000,841.000,965.000,6143.000,2505.000,73.000,28.01,3.374,1.141,54.301,30.234,53.000,26.496,12.45
2026-03-22 11:46:06.665,98.000,3016.000,307,61.000,83.000,901.000,1050.000,6378.000,2505.000,76.000,35.56,3.563,1.127,53.668,23.880,53.250,21.050,12.49
2026-03-22 11:46:07.664,98.000,3026.000,298,61.000,83.000,961.000,1053.000,6475.000,2505.000,78.000,35.05,3.738,1.121,55.337,30.121,51.500,26.869,12.55
2026-03-22 11:46:08.680,100.000,3022.000,318,61.000,84.000,981.000,1053.000,6554.000,2505.000,78.000,31.50,3.745,1.127,56.228,29.848,50.500,26.537,12.43
2026-03-22 11:46:09.677,100.000,3012.000,321,61.000,85.000,1022.000,1049.000,6568.000,2505.000,78.000,29.88,3.728,1.132,55.399,28.696,47.500,25.438,12.45
2026-03-22 11:46:10.681,100.000,2970.000,316,62.000,84.000,1082.000,1035.000,6573.000,2505.000,79.000,28.38,3.522,1.129,54.018,28.815,49.500,25.517,12.44
2026-03-22 11:46:11.677,100.000,2976.000,317,62.000,85.000,1142.000,1037.000,6573.000,2505.000,80.000,28.96,3.471,1.136,54.200,29.313,53.000,25.798,12.44
2026-03-22 11:46:12.680,99.000,2999.000,307,62.000,84.000,1201.000,1043.000,6585.000,2505.000,80.000,30.77,3.444,1.138,54.345,28.747,50.250,25.271,12.43
2026-03-22 11:46:13.680,100.000,2995.000,317,62.000,84.000,1262.000,1042.000,6624.000,2505.000,80.000,36.73,3.605,1.138,56.061,30.670,52.250,26.977,12.44
2026-03-22 11:46:14.677,100.000,2977.000,317,62.000,84.000,1321.000,1036.000,6636.000,2505.000,80.000,37.49,3.958,1.136,58.774,32.833,52.250,28.974,12.41
2026-03-22 11:46:15.681,98.000,2974.000,309,62.000,84.000,1386.000,1034.000,6678.000,2505.000,81.000,36.90,3.970,1.138,59.511,34.051,54.250,29.977,12.53
2026-03-22 11:46:16.679,100.000,2837.000,317,62.000,84.000,1407.000,991.000,6946.000,2505.000,82.000,36.84,3.830,1.132,57.205,31.415,53.500,27.775,12.64
2026-03-22 11:46:17.683,100.000,2837.000,317,62.000,84.000,1407.000,991.000,6946.000,2505.000,82.000,36.84,3.830,1.132,57.205,31.415,53.500,27.775,12.64
2026-03-22 11:46:18.680,100.000,2837.000,317,62.000,84.000,1510.000,991.000,6946.000,2505.000,83.000,33.29,3.830,1.132,57.205,31.415,53.500,27.775,12.64
2026-03-22 11:46:19.680,100.000,2834.000,317,62.000,84.000,1516.000,990.000,6946.000,2505.000,84.000,32.10,3.830,1.132,57.205,31.415,53.500,27.775,12.64
2026-03-22 11:46:20.680,100.000,2810.000,319,62.000,84.000,1562.000,972.000,6946.000,2505.000,84.000,33.39,3.994,1.148,57.611,33.412,50.750,28.108,12.64
2026-03-22 11:46:21.680,100.000,2833.000,318,62.000,84.000,1622.000,989.000,6946.000,2505.000,84.000,33.85,3.828,1.142,56.975,32.098,49.000,27.827,12.64
2026-03-22 11:46:22.680,100.000,2827.000,316,61.000,84.000,1682.000,987.000,6946.000,2505.000,84.000,33.16,3.769,1.137,56.052,31.222,52.250,27.695,12.63
2026-03-22 11:46:23.693,100.000,2943.000,315,61.000,84.000,1682.000,1026.000,6758.000,2505.000,84.000,33.80,3.911,1.136,57.354,31.123,47.000,27.593,12.62
2026-03-22 11:46:24.696,100.000,3029.000,316,61.000,83.000,1742.000,1054.000,6782.000,2505.000,83.000,35.44,4.185,1.133,59.473,31.738,50.000,28.003,12.60
2026-03-22 11:46:25.726,99.000,2978.000,315,61.000,84.000,1742.000,1037.000,6782.000,2505.000,84.000,31.93,3.982,1.123,59.667,30.751,51.250,27.441,12.60
2026-03-22 11:46:26.743,100.000,2973.000,316,61.000,84.000,1801.000,1035.000,6783.000,2505.000,84.000,29.73,3.905,1.142,57.713,30.048,50.000,26.292,12.61
2026-03-22 11:46:27.744,100.000,2971.000,317,61.000,83.000,1802.000,1037.000,6782.000,2505.000,84.000,32.25,3.569,1.138,56.148,29.636,48.500,26.003,12.61
2026-03-22 11:46:28.743,100.000,2987.000,319,61.000,84.000,1802.000,1041.000,6791.000,2505.000,84.000,29.98,3.911,1.137,57.638,29.733,50.000,26.099,12.61
2026-03-22 11:46:29.741,100.000,2988.000,320,60.000,83.000,1801.000,1041.000,6787.000,2505.000,84.000,30.94,3.509,1.130,55.337,27.685,50.000,24.568,12.61
2026-03-22 11:46:30.759,100.000,2978.000,317,60.000,83.000,1802.000,1038.000,6782.000,2505.000,84.000,31.32,3.811,1.132,56.719,28.800,47.750,25.471,12.61
2026-03-22 11:46:31.758,100.000,2973.000,317,60.000,83.000,1802.000,1037.000,6782.000,2505.000,84.000,29.50,3.733,1.136,57.564,30.285,49.750,26.657,12.61
2026-03-22 11:46:32.755,100.000,2970.000,317,60.000,83.000,1802.000,1036.000,6782.000,2505.000,84.000,31.37,3.555,1.135,56.419,29.558,50.000,26.068,12.61
2026-03-22 11:46:33.787,100.000,2982.000,316,60.000,83.000,1801.000,1039.000,6804.000,2505.000,84.000,30.50,3.728,1.138,57.779,30.530,51.000,26.880,12.64
2026-03-22 11:46:34.805,99.000,2984.000,316,60.000,83.000,1802.000,1039.000,6820.000,2505.000,84.000,30.61,3.582,1.131,56.017,28.892,51.250,25.556,12.64
2026-03-22 11:46:35.802,100.000,2982.000,314,60.000,83.000,1802.000,1038.000,6828.000,2505.000,84.000,30.49,3.660,1.130,55.977,28.967,53.000,25.636,12.64
2026-03-22 11:46:36.818,100.000,2998.000,315,60.000,82.000,1774.000,1044.000,6828.000,2505.000,84.000,31.42,3.651,1.130,56.128,28.167,51.000,24.971,12.65
2026-03-22 11:46:37.835,100.000,2998.000,315,60.000,82.000,1774.000,1044.000,6828.000,2505.000,84.000,31.42,3.651,1.130,56.128,28.167,51.000,24.971,12.65
2026-03-22 11:46:38.834,100.000,2991.000,317,60.000,82.000,1742.000,1042.000,6823.000,2505.000,84.000,30.90,3.810,1.132,56.927,29.605,49.250,26.161,12.65
2026-03-22 11:46:39.835,100.000,2990.000,317,60.000,82.000,1742.000,1042.000,6816.000,2505.000,84.000,31.93,3.713,1.130,56.061,28.974,51.000,25.639,12.64
2026-03-22 11:46:40.851,91.000,2953.000,271,59.000,79.000,1742.000,1025.000,6876.000,2505.000,83.000,29.87,3.866,1.133,57.419,29.462,52.250,26.054,12.65
2026-03-22 11:46:41.849,99.000,3017.000,306,59.000,80.000,1742.000,1048.000,6924.000,2505.000,82.000,32.45,4.378,1.128,61.241,34.104,46.500,31.357,12.65
2026-03-22 11:46:42.872,100.000,2898.000,308,59.000,82.000,1742.000,1015.000,6915.000,2505.000,84.000,31.73,4.148,1.139,62.205,40.945,51.000,36.572,12.64
2026-03-22 11:46:43.865,98.000,3054.000,301,59.000,80.000,1741.000,1064.000,6926.000,2505.000,84.000,32.28,3.822,1.132,57.665,29.023,46.250,25.570,12.65
2026-03-22 11:46:44.865,100.000,3001.000,317,59.000,82.000,1741.000,1045.000,6928.000,2505.000,83.000,33.08,3.951,1.128,59.762,34.419,51.750,30.523,12.66
2026-03-22 11:46:45.865,100.000,2981.000,316,59.000,82.000,1742.000,1038.000,6928.000,2505.000,84.000,30.67,4.042,1.136,58.966,33.941,51.500,29.982,12.66
2026-03-22 11:46:46.865,100.000,2912.000,317,59.000,82.000,1742.000,1017.000,6926.000,2505.000,84.000,32.72,3.919,1.131,58.018,31.157,49.000,27.347,12.65
2026-03-22 11:46:47.865,100.000,2923.000,315,59.000,82.000,1742.000,1020.000,6926.000,2505.000,84.000,30.07,3.721,1.126,58.638,31.756,50.750,28.270,12.65
2026-03-22 11:46:48.897,100.000,2939.000,316,59.000,82.000,1742.000,1026.000,6925.000,2505.000,84.000,30.58,3.632,1.132,58.037,30.580,51.000,27.005,12.65
2026-03-22 11:46:49.913,100.000,2929.000,317,59.000,82.000,1742.000,1022.000,6925.000,2505.000,84.000,30.87,3.664,1.133,58.125,31.040,50.750,27.446,12.65
2026-03-22 11:46:50.914,100.000,2930.000,317,59.000,82.000,1742.000,1022.000,6925.000,2505.000,84.000,30.11,3.636,1.134,58.063,29.968,50.250,26.497,12.66
2026-03-22 11:46:51.913,100.000,2933.000,317,59.000,82.000,1742.000,1023.000,6925.000,2505.000,84.000,30.16,3.641,1.131,57.787,29.970,54.000,26.541,12.66
2026-03-22 11:46:52.930,100.000,2932.000,317,59.000,82.000,1742.000,1023.000,6925.000,2505.000,84.000,31.62,3.622,1.134,58.425,30.044,50.750,26.477,12.66
2026-03-22 11:46:53.929,100.000,2934.000,316,59.000,82.000,1742.000,1023.000,6925.000,2505.000,84.000,33.47,3.638,1.129,58.174,29.972,49.750,26.623,12.67
2026-03-22 11:46:54.927,100.000,2947.000,317,59.000,82.000,1742.000,1027.000,6933.000,2505.000,84.000,32.74,3.740,1.134,59.368,31.081,49.250,27.473,12.67
2026-03-22 11:46:55.959,100.000,2920.000,317,59.000,82.000,1742.000,1019.000,6933.000,2505.000,84.000,30.01,3.820,1.137,59.998,31.503,52.250,27.762,12.67
2026-03-22 11:46:56.976,100.000,2912.000,317,59.000,82.000,1742.000,1016.000,6933.000,2505.000,84.000,31.77,3.635,1.136,58.427,29.597,52.750,26.087,12.67
2026-03-22 11:46:57.992,100.000,2912.000,317,59.000,82.000,1742.000,1016.000,6933.000,2505.000,84.000,31.77,3.635,1.136,58.427,29.597,52.750,26.087,12.67
2026-03-22 11:46:59.007,100.000,2917.000,316,59.000,82.000,1741.000,1018.000,6933.000,2505.000,84.000,30.36,3.742,1.136,59.316,30.744,56.000,27.048,12.67
2026-03-22 11:47:00.006,100.000,2943.000,314,59.000,81.000,1742.000,1026.000,6949.000,2505.000,84.000,30.94,3.610,1.133,58.067,29.229,49.500,25.803,12.67
2026-03-22 11:47:01.036,99.000,2938.000,316,59.000,82.000,1741.000,1024.000,6949.000,2505.000,84.000,33.51,3.610,1.133,58.067,29.229,49.500,25.803,12.69
2026-03-22 11:47:02.038,100.000,2922.000,317,59.000,82.000,1741.000,1020.000,6949.000,2505.000,84.000,32.89,3.789,1.130,59.752,31.320,53.750,27.726,12.70
2026-03-22 11:47:03.036,100.000,2917.000,317,58.000,82.000,1742.000,1018.000,6949.000,2505.000,84.000,31.87,4.378,1.131,62.530,36.853,49.750,32.115,12.73
2026-03-22 11:47:04.047,100.000,2936.000,321,58.000,82.000,1741.000,1020.000,6949.000,2505.000,84.000,31.49,3.855,1.131,59.039,29.091,49.750,25.553,12.72
2026-03-22 11:47:05.042,100.000,2918.000,317,59.000,82.000,1741.000,1015.000,6949.000,2505.000,84.000,32.94,3.829,1.128,60.344,32.876,51.000,29.205,12.73
2026-03-22 11:47:06.042,100.000,2916.000,315,58.000,82.000,1741.000,1018.000,6949.000,2505.000,84.000,30.31,3.745,1.114,58.002,29.532,44.500,26.473,12.73
2026-03-22 11:47:07.046,100.000,2889.000,310,59.000,82.000,1741.000,1008.000,6949.000,2505.000,84.000,31.29,3.637,1.129,59.051,30.492,50.000,27.038,12.70
2026-03-22 11:47:08.042,100.000,2924.000,315,59.000,82.000,1741.000,1023.000,6949.000,2505.000,84.000,31.14,3.773,1.123,58.515,29.781,49.500,26.534,12.70
2026-03-22 11:47:09.038,100.000,2930.000,316,59.000,82.000,1741.000,1021.000,6949.000,2505.000,84.000,31.42,3.686,1.114,58.358,29.048,49.750,26.088,12.72
2026-03-22 11:47:10.042,100.000,2927.000,317,59.000,82.000,1741.000,1020.000,6949.000,2505.000,84.000,31.15,3.794,1.125,59.086,29.466,53.000,26.249,12.72
2026-03-22 11:47:11.046,100.000,2945.000,323,59.000,82.000,1741.000,1027.000,6949.000,2505.000,84.000,32.43,3.675,1.129,59.077,30.113,47.500,26.697,12.71
2026-03-22 11:47:12.067,100.000,2952.000,314,58.000,82.000,1742.000,1028.000,6949.000,2505.000,84.000,33.30,3.828,1.131,60.510,30.555,51.750,26.991,12.71
2026-03-22 11:47:13.088,99.000,3045.000,307,58.000,81.000,1742.000,1059.000,7029.000,2505.000,84.000,57.28,3.865,1.129,60.752,31.799,48.250,28.225,13.05
2026-03-22 11:47:14.092,100.000,3002.000,316,58.000,82.000,1742.000,1046.000,7058.000,2505.000,84.000,65.08,4.267,1.106,66.770,42.576,55.500,38.718,13.26
2026-03-22 11:47:15.088,97.000,2971.000,301,58.000,81.000,1741.000,1032.000,7057.000,2505.000,84.000,38.67,4.275,1.101,66.428,41.274,54.000,37.731,13.27
2026-03-22 11:47:16.105,100.000,2975.000,316,58.000,82.000,1741.000,1035.000,7058.000,2505.000,84.000,35.00,3.689,1.122,59.059,30.582,53.250,27.318,13.27
2026-03-22 11:47:17.105,100.000,2975.000,316,58.000,82.000,1741.000,1035.000,7058.000,2505.000,84.000,35.00,3.689,1.122,59.059,30.582,53.250,27.318,13.27
2026-03-22 11:47:18.105,100.000,2982.000,317,58.000,82.000,1741.000,1038.000,7050.000,2505.000,84.000,34.41,3.742,1.127,59.606,32.285,57.000,28.691,13.24
2026-03-22 11:47:19.105,100.000,2919.000,317,58.000,82.000,1741.000,1018.000,7025.000,2505.000,84.000,38.29,3.585,1.125,58.547,30.986,49.000,27.602,12.87
2026-03-22 11:47:20.105,100.000,2985.000,316,59.000,82.000,1741.000,1040.000,7024.000,2505.000,84.000,35.00,3.941,1.127,61.503,33.107,52.250,29.411,12.88
2026-03-22 11:47:21.113,100.000,2960.000,318,58.000,82.000,1741.000,1033.000,7008.000,2505.000,84.000,33.16,3.848,1.126,60.551,31.653,51.000,28.133,12.88
2026-03-22 11:47:22.105,100.000,2927.000,317,58.000,82.000,1741.000,1021.000,7008.000,2505.000,84.000,31.94,3.819,1.126,60.361,31.330,50.000,27.836,12.88
2026-03-22 11:47:23.105,100.000,2921.000,317,58.000,82.000,1741.000,1019.000,7004.000,2505.000,84.000,31.84,3.819,1.126,60.361,31.330,50.000,27.836,12.85
2026-03-22 11:47:24.101,98.000,2923.000,313,58.000,81.000,1741.000,1020.000,7004.000,2505.000,84.000,32.79,4.371,1.126,61.891,35.379,53.250,30.629,12.86
2026-03-22 11:47:25.105,100.000,2933.000,309,59.000,82.000,1741.000,1027.000,7004.000,2505.000,84.000,32.13,3.904,1.099,60.561,33.588,49.500,30.295,12.86
2026-03-22 11:47:26.105,100.000,2931.000,314,58.000,82.000,1741.000,1022.000,7004.000,2505.000,84.000,31.40,3.831,1.117,58.645,30.242,47.000,26.628,12.86
2026-03-22 11:47:27.105,100.000,2922.000,317,59.000,82.000,1741.000,1020.000,7004.000,2505.000,84.000,30.66,3.702,1.127,58.787,29.097,48.250,25.655,12.83
2026-03-22 11:47:28.105,100.000,2892.000,301,59.000,82.000,1741.000,1019.000,7004.000,2505.000,84.000,31.18,3.656,1.122,59.007,28.925,50.250,25.663,12.83
2026-03-22 11:47:29.105,100.000,2918.000,314,59.000,82.000,1741.000,1017.000,7004.000,2505.000,84.000,31.36,3.721,1.121,60.377,29.307,52.750,26.148,12.83
2026-03-22 11:47:30.126,100.000,2915.000,316,59.000,82.000,1741.000,1018.000,7004.000,2505.000,85.000,32.36,3.700,1.128,59.966,30.357,46.750,26.916,12.83
2026-03-22 11:47:31.117,100.000,2920.000,317,59.000,82.000,1741.000,1018.000,7004.000,2505.000,85.000,32.99,3.706,1.127,60.329,30.617,48.500,27.293,12.83
2026-03-22 11:47:32.117,100.000,2924.000,316,59.000,82.000,1741.000,1021.000,7004.000,2505.000,85.000,33.52,3.660,1.129,60.316,29.437,51.000,26.159,12.83
2026-03-22 11:47:33.134,100.000,2919.000,317,59.000,82.000,1741.000,1019.000,7004.000,2505.000,85.000,30.89,3.784,1.124,60.588,29.963,49.000,26.687,12.83
2026-03-22 11:47:34.171,100.000,2926.000,316,59.000,82.000,1741.000,1021.000,7004.000,2505.000,85.000,31.26,3.595,1.124,59.485,29.640,52.250,26.411,12.85
2026-03-22 11:47:35.163,100.000,2926.000,316,59.000,82.000,1741.000,1021.000,7004.000,2505.000,85.000,31.26,3.595,1.124,59.485,29.640,52.250,26.411,12.85
2026-03-22 11:47:36.163,96.000,2947.000,306,59.000,81.000,1741.000,1027.000,7004.000,2505.000,84.000,32.11,3.642,1.122,59.950,30.085,48.500,26.850,12.85
2026-03-22 11:47:37.163,100.000,2920.000,317,58.000,82.000,1741.000,1019.000,7004.000,2505.000,85.000,32.70,3.684,1.129,60.168,29.637,52.250,26.246,12.85
2026-03-22 11:47:38.180,100.000,2920.000,317,58.000,82.000,1741.000,1018.000,7004.000,2505.000,85.000,31.19,3.796,1.131,61.175,30.986,55.000,27.430,12.85
2026-03-22 11:47:39.184,100.000,2905.000,317,59.000,82.000,1741.000,1014.000,7004.000,2505.000,86.000,32.28,3.621,1.126,59.541,30.137,53.250,26.709,12.85
2026-03-22 11:47:40.197,100.000,2924.000,317,59.000,82.000,1741.000,1021.000,7004.000,2505.000,85.000,33.55,3.646,1.130,59.994,29.639,49.000,26.258,12.85
2026-03-22 11:47:41.193,99.000,3008.000,311,59.000,82.000,1741.000,1047.000,7003.000,2505.000,84.000,32.70,3.872,1.133,62.006,31.451,53.250,27.812,12.87
2026-03-22 11:47:42.217,100.000,3001.000,316,59.000,82.000,1741.000,1044.000,7006.000,2505.000,84.000,33.73,3.806,1.126,61.011,30.290,51.000,26.912,12.88
2026-03-22 11:47:43.234,100.000,3007.000,317,59.000,82.000,1741.000,1045.000,7006.000,2505.000,84.000,33.38,3.912,1.121,60.435,30.349,50.750,27.070,12.88
2026-03-22 11:47:44.231,100.000,3014.000,317,59.000,82.000,1741.000,1048.000,7006.000,2505.000,84.000,33.41,4.013,1.130,60.840,30.170,45.500,27.424,12.88
2026-03-22 11:47:45.225,100.000,3000.000,302,58.000,82.000,1741.000,1041.000,7006.000,2505.000,84.000,33.84,4.186,1.127,59.982,33.446,50.000,29.170,12.88
2026-03-22 11:47:46.229,100.000,2948.000,320,59.000,82.000,1741.000,1026.000,7010.000,2505.000,84.000,32.26,4.081,1.128,61.316,33.433,48.500,29.489,12.86
2026-03-22 11:47:47.246,100.000,3000.000,315,59.000,82.000,1741.000,1045.000,7010.000,2505.000,84.000,31.33,3.738,1.124,58.913,30.684,48.250,27.338,12.86
2026-03-22 11:47:48.229,100.000,3007.000,312,59.000,82.000,1741.000,1049.000,7008.000,2505.000,84.000,33.01,3.742,1.124,57.305,29.319,49.000,26.114,12.85
2026-03-22 11:47:49.247,100.000,3012.000,317,59.000,82.000,1741.000,1048.000,7007.000,2505.000,84.000,32.39,3.631,1.121,57.999,28.959,51.500,25.884,12.85
2026-03-22 11:47:50.259,100.000,3003.000,315,59.000,82.000,1741.000,1047.000,7007.000,2505.000,84.000,31.19,3.634,1.127,57.859,30.029,48.500,26.694,12.85
2026-03-22 11:47:51.259,100.000,2948.000,317,59.000,82.000,1741.000,1025.000,7007.000,2505.000,84.000,33.26,3.876,1.128,59.717,31.597,53.500,28.028,12.85
2026-03-22 11:47:52.293,100.000,2943.000,319,59.000,82.000,1741.000,1024.000,7045.000,2505.000,84.000,35.69,3.835,1.118,59.829,31.208,51.500,27.937,12.86
2026-03-22 11:47:53.321,96.000,2977.000,284,59.000,80.000,1741.000,1035.000,7066.000,2505.000,84.000,36.07,3.823,1.120,60.190,31.429,50.000,28.078,12.90
2026-03-22 11:47:54.343,100.000,2847.000,316,59.000,82.000,1741.000,994.000,7209.000,2505.000,86.000,34.42,3.744,1.113,59.337,29.450,47.500,26.501,12.96
2026-03-22 11:47:55.338,100.000,2847.000,316,59.000,82.000,1741.000,994.000,7209.000,2505.000,86.000,34.42,3.744,1.113,59.337,29.450,47.500,26.501,12.96
2026-03-22 11:47:56.342,100.000,2865.000,321,59.000,83.000,1741.000,999.000,7209.000,2505.000,86.000,32.42,3.575,1.130,59.432,30.803,50.250,27.243,12.96
2026-03-22 11:47:57.335,100.000,2843.000,317,59.000,82.000,1741.000,993.000,7209.000,2505.000,86.000,32.00,3.666,1.130,59.932,30.465,51.750,26.958,12.96
2026-03-22 11:47:58.339,100.000,2841.000,317,59.000,82.000,1801.000,992.000,7209.000,2505.000,86.000,32.31,3.609,1.129,58.952,29.743,53.000,26.328,12.95
2026-03-22 11:47:59.339,99.000,2857.000,317,59.000,82.000,1801.000,997.000,7212.000,2505.000,86.000,31.49,3.615,1.130,59.306,31.008,54.500,27.443,12.97
